station	lat	lon	alt
v588	35.5169982910156	111.567001342773	761
v589	35.9830017089844	111.833000183105	806.799987792969
v590	35.3330001831055	111.199996948242	467
v591	35.1669998168945	111.800003051758	484.100006103516
v592	35.7000007629395	112.199996948242	887.299987792969
v593	35.117000579834	112.916999816895	119.599998474121
v594	35.7669982910156	112.949996948242	837.299987792969
v595	35.617000579834	114.182998657227	72.0999984741211
v596	35.4830017089844	112.400001525879	659.5
v597	35.5169982910156	112.833000183105	742.099975585938
v598	35.0830001831055	112.633003234863	148.300003051758
v599	35.1829986572266	113.050003051758	129
v600	36.5499992370605	114.800003051758	50.2000007629395
v601	35.7830009460449	113.266998291016	1311.59997558594
v602	35.2330017089844	113.266998291016	109.400001525879
v603	35.0330009460449	114.416999816895	70.3000030517578
v604	35.2330017089844	113.416999816895	85.1999969482422
v605	35.4500007629395	113.817001342773	96.4000015258789
v606	35.3170013427734	113.883003234863	72.6999969482422
v607	35.117000579834	113.366996765137	95.3000030517578
v608	35.2669982910156	113.666999816895	77.1999969482422
v609	35.0499992370605	113.949996948242	75.8000030517578
v610	35.9000015258789	114.166999816895	176.300003051758
v611	35.9329986572266	114.349998474121	74.3000030517578
v612	35.6829986572266	114.550003051758	61.5
v613	35.9329986572266	114.916999816895	53.4000015258789
v614	35.382999420166	114.067001342773	71.1999969482422
v615	35.5830001831055	114.5	64.9000015258789
v616	36.4500007629395	114.699996948242	56.7000007629395
v617	35.1500015258789	114.182998657227	74.5999984741211
v618	35.2000007629395	114.650001525879	61.4000015258789
v619	44.5830001831055	117.599998474121	995.900024414062
v620	44.4500007629395	119.300003051758	670
v621	44.5670013427734	120.900001525879	265
v622	43.9830017089844	119.400001525879	483.399993896484
v623	44.882999420166	121.817001342773	200.600006103516
v624	44.0330009460449	122.016998291016	185
v625	44.7830009460449	123.067001342773	149.5
v626	44.132999420166	123.300003051758	144.899993896484
v627	44.25	123.967002868652	191.899993896484
v628	44.9669990539551	126	196.600006103516
v629	44.4169998168945	125.166999816895	188.800003051758
v630	44.5330009460449	125.666999816895	185.300003051758
v631	44.1669998168945	125.800003051758	174.5
v632	44.8330001831055	126.532997131348	204
v633	44.4169998168945	126.932998657227	212.100006103516
v634	44.9000015258789	127.150001525879	194.600006103516
v635	44.5830001831055	129.399993896484	260.799987792969
v636	44.9329986572266	130.550003051758	265.5
v637	44.5670013427734	129.600006103516	241.399993896484
v638	44.382999420166	131.149993896484	497.799987792969
v639	44.3330001831055	129.466995239258	267.899993896484
v640	44.0999984741211	131.182998657227	92.9000015258789
v641	43.9500007629395	116.067001342773	989.5
v642	43.5330009460449	118.650001525879	620.400024414062
v643	43.5999984741211	118.067001342773	799
v644	43.25	117.532997131348	1002.90002441406
v645	43.882999420166	120.050003051758	373.799987792969
v646	42.4000015258789	121.067001342773	400
v647	43.5999984741211	121.282997131348	241
v648	43.5999984741211	122.266998291016	178.5
v649	43.5	123.532997131348	114.900001525879
v650	43.3499984741211	124.300003051758	167.5
v651	43.6669998168945	124.233001708984	144.199996948242
v652	43.5169982910156	124.800003051758	200
v653	43.1829986572266	124.333000183105	164.199996948242
v654	43.9000015258789	125.217002868652	236.800003051758
v655	43.3499984741211	125.282997131348	236.800003051758
v656	43.5	125.650001525879	234.300003051758
v657	43.2999992370605	126.016998291016	271.600006103516
v658	43.7000007629395	126.516998291016	229.5
v659	43.9500007629395	126.467002868652	183.600006103516
v660	43.4169998168945	126.616996765137	537
v661	43.7000007629395	127.333000183105	275.5
v662	43.367000579834	128.199996948242	523.700012207031
v663	43.117000579834	128.917007446289	369.600006103516
v664	43.7000007629395	130.25	496.399993896484
v665	43.3330001831055	129.766998291016	241.699996948242
v666	42.2999992370605	115	1345.90002441406
v667	42.25	115.983001708984	1300.09997558594
v668	42.1829986572266	116.467002868652	1245.40002441406
v669	42.2999992370605	116.699996948242	1300
v670	42.9500007629395	119.032997131348	631.900024414062
v671	42.5830001831055	118.416999816895	960
v672	42.2669982910156	118.967002868652	571.099975585938
v673	42.8499984741211	120.650001525879	362.899993896484
v674	42.2830009460449	119.916999816895	586.200012207031
v675	42.3330001831055	120.699996948242	400.5
v676	42.9669990539551	122.349998474121	247.600006103516
v677	42.7330017089844	121.782997131348	284.100006103516
v678	42.4169998168945	122.532997131348	79.4000015258789
v679	42.0330009460449	121.650001525879	144
v680	42.7830009460449	124.116996765137	165.100006103516
v681	42.75	123.333000183105	111.099998474121
v682	42.5	123.400001525879	97.8000030517578
v683	42.0330009460449	123.532997131348	61.5999984741211
v684	42.2999992370605	123.866996765137	85.4000015258789
v685	42.7330017089844	124.75	196.399993896484
v686	42.5330009460449	124.050003051758	98.1999969482422
v687	42.0999984741211	124.916999816895	234.100006103516
v688	42.9169998168945	125.083000183105	252.899993896484
v689	42.6829986572266	125.449996948242	346.200012207031
v690	42.9669990539551	126.050003051758	336.700012207031
v691	42.5330009460449	125.633003234863	339.899993896484
v692	42.25	125.733001708984	362.100006103516
v693	42.9830017089844	126.75	263.299987792969
v694	42.6500015258789	126.067001342773	306.5
v695	42.3499984741211	126.817001342773	549.200012207031
v696	42.0499992370605	126.583000183105	544.400024414062
v697	42.0999984741211	127.567001342773	774.200012207031
v698	42.5330009460449	128.25	591.400024414062
v699	42.5330009460449	129	475.600006103516
v700	42.0169982910156	128.082992553711	2670
v701	42.7669982910156	129.399993896484	255
v702	42.9000015258789	130.283004760742	36.5
v703	42.882999420166	129.466995239258	176.800003051758
v704	42.9500007629395	129.832992553711	147.5
v705	41.6669998168945	115.699996948242	1410.30004882812
v706	40.9669990539551	115.282997131348	1246.69995117188
v707	41.882999420166	115.266998291016	1470.09997558594
v708	41.2169990539551	116.633003234863	659.700012207031
v709	41.9329986572266	117.75	842.299987792969
v710	41.9329986572266	118.699996948242	733.099975585938
v711	41.5169982910156	118.75	679.299987792969
v712	41.3170013427734	117.733001708984	561.099975585938
v713	41	118.666999816895	502.299987792969
v714	41.5999984741211	119.349998474121	545
v715	41.867000579834	119.633003234863	661.400024414062
v716	41.8170013427734	120.75	170.199996948242
v717	41.5499992370605	120.449996948242	170.399993896484
v718	41.1829986572266	120.349998474121	140
v719	41.382999420166	119.699996948242	421.700012207031
v720	41.2330017089844	119.349998474121	408.700012207031
v721	41.0830001831055	119.717002868652	296.799987792969
v722	41.1669998168945	121.366996765137	54
v723	41.5830001831055	121.766998291016	68
v724	41.5169982910156	122.717002868652	12.8999996185303
v725	41.9830017089844	122.833000183105	30.7000007629395
v726	41.5169982910156	121.233001708984	67.5
v727	41.6829986572266	122.083000183105	37.5
v728	41.382999420166	122.432998657227	7.80000019073486
v729	41.132999420166	121.116996765137	66.3000030517578
v730	41.1829986572266	122.016998291016	4.59999990463257
v731	41.0830001831055	123	76.9000015258789
v732	41.6669998168945	123.317001342773	35.7999992370605
v733	41.7669982910156	123.432998657227	41.5999984741211
v734	41.2000007629395	123.067001342773	29.8999996185303
v735	41.3170013427734	123.782997131348	212.800003051758
v736	41.2330017089844	123.166999816895	24.3999996185303
v737	41.4169998168945	123.333000183105	36.7999992370605
v738	41.2999992370605	124.282997131348	227
v739	41.9169998168945	124.083000183105	118.099998474121
v740	41.7330017089844	125.050003051758	349.200012207031
v741	41.6669998168945	125.75	372.899993896484
v742	41.6829986572266	125.900001525879	402.899993896484
v743	41.2669982910156	125.349998474121	240.300003051758
v744	41.9329986572266	126.432998657227	520.599975585938
v745	41.7169990539551	126.916999816895	332.5
v746	41.0999984741211	126.150001525879	171.100006103516
v747	41.3499984741211	128.167007446289	1012.90002441406
v748	40.1500015258789	116.650001525879	39
v749	39.9830017089844	116.282997131348	46.0999984741211
v750	40.7830009460449	114.883003234863	723.900024414062
v751	40.9000015258789	115.833000183105	886.599975585938
v752	40.4000015258789	115.5	536.799987792969
v753	40.4500007629395	115.967002868652	489
v754	40.382999420166	115.217002868652	529.599975585938
v755	40.5999984741211	116.133003234863	1224.69995117188
v756	40.7330017089844	116.633003234863	331.600006103516
v757	40.382999420166	116.866996765137	71.5999984741211
v758	40.2999992370605	116.616996765137	58
v759	40.9329986572266	117.333000183105	535.099975585938
v760	40.6500015258789	117.116996765137	255.600006103516
v761	40.9669990539551	117.833000183105	375.200012207031
v762	40.1500015258789	117.099998474121	27.7000007629395
v763	40.4169998168945	117.483001708984	582.299987792969
v764	40.0330009460449	117.400001525879	15.3000001907349
v765	40.2000007629395	117.949996948242	54.9000015258789
v766	40.7669982910156	118.150001525879	268.200012207031
v767	39.9169998168945	116.633003234863	25.8999996185303
v768	40.5999984741211	118.483001708984	298
v769	39.9500007629395	116.483001708984	34.7999992370605
v770	40.1500015258789	118.300003051758	105.300003051758
v771	40.4000015258789	118.949996948242	227.199996948242
v772	39.5	118.666999816895	15.8999996185303
v773	39.882999420166	118.866996765137	54.7999992370605
v774	40	118.75	49.9000015258789
v775	39.8499984741211	119.616996765137	1.79999995231628
v776	40.7999992370605	119.817001342773	365.5
v777	40.7669982910156	120.833000183105	23.8999996185303
v778	40.3499984741211	120.349998474121	15.1999998092651
v779	40.5830001831055	120.699996948242	8.80000019073486
v780	40.9830017089844	122.067001342773	3.79999995231628
v781	40.6669998168945	122.266998291016	3.29999995231628
v782	40.882999420166	122.717002868652	25.1000003814697
v783	40.4169998168945	122.349998474121	24.7999992370605
v784	40.617000579834	122.483001708984	10.8000001907349
v785	40.1669998168945	122.150001525879	20.2000007629395
v786	40.882999420166	123.900001525879	233.100006103516
v787	40.2830009460449	123.282997131348	79.3000030517578
v788	40.7169990539551	124.782997131348	260.100006103516
v789	40.4669990539551	124.067001342773	73.0999984741211
v790	40.0499992370605	124.333000183105	15.1000003814697
v791	40.2169990539551	116.217002868652	65.8000030517578
v792	39.9669990539551	115.682998657227	440.299987792969
v793	39.4830017089844	115.983001708984	36
v794	39.0499992370605	115.849998474121	15.1999998092651
v795	39.4329986572266	115.166999816895	531.700012207031
v796	39.9169998168945	116.116996765137	92.6999969482422
v797	39.3330001831055	115.849998474121	28.7999992370605
v798	39.3499984741211	115.5	57.0999984741211
v799	39.882999420166	116.983001708984	16.5
v800	39.7999992370605	116.467002868652	31.2000007629395
v801	39.4329986572266	116.282997131348	22.2000007629395
v802	39.9500007629395	116.199996948242	65.5999984741211
v803	39.867000579834	116.25	55.2000007629395
v804	39.5	116.699996948242	13.3000001907349
v805	39.0830001831055	117.067001342773	2.5
v806	39.117000579834	116.383003234863	9
v807	39.2999992370605	116.483001708984	11.6999998092651
v808	39.9669990539551	117.083000183105	18.1000003814697
v809	39.7669982910156	116.983001708984	12.6000003814697
v810	39.882999420166	117.733001708984	19
v811	39.4000015258789	117.099998474121	6.09999990463257
v812	39.7330017089844	117.282997131348	5
v813	39.0670013427734	117.416999816895	4.19999980926514
v814	39.0999984741211	117.166999816895	3.29999995231628
v815	39.2169990539551	117.116996765137	4.5
v816	39.3499984741211	117.817001342773	3
v817	39.2330017089844	117.766998291016	1.29999995231628
v818	39.7169990539551	118.75	24.7999992370605
v819	39.7999992370605	118.099998474121	33.9000015258789
v820	39.5499992370605	118.116996765137	4
v821	39.6669998168945	118.150001525879	27.7999992370605
v822	39.2830009460449	118.449996948242	4
v823	39.4169998168945	118.900001525879	10.5
v824	39.7169990539551	119.166999816895	16.2000007629395
v825	39.882999420166	119.217002868652	21.6000003814697
v826	39.7330017089844	121.75	29.2999992370605
v827	39.0830001831055	121.699996948242	15
v828	39.4000015258789	121.967002868652	31.5
v829	39.4169998168945	122.366996765137	43.2000007629395
v830	39.2669982910156	122.583000183105	34.7000007629395
v831	39.7169990539551	122.949996948242	34.7999992370605
v832	39.882999420166	124.150001525879	3.5
v833	39.75	116.333000183105	40.0999984741211
v834	39.7000007629395	116	47.7999992370605
v835	39.7330017089844	115.733001708984	407.700012207031
v836	39.0169982910156	115.650001525879	14.6000003814697
v837	38.8499984741211	115.516998291016	17.2000007629395
v838	38.6829986572266	115.782997131348	11.3000001907349
v839	38.4169998168945	115.333000183105	29.6000003814697
v840	38.9169998168945	115.932998657227	10.1000003814697
v841	38.2330017089844	115.733001708984	18.8999996185303
v842	38.7169990539551	115.116996765137	45
v843	38	115.550003051758	26.1000003814697
v844	38.2330017089844	115.516998291016	25.2999992370605
v845	38.7169990539551	116.083000183105	9.5
v846	38.9500007629395	115.317001342773	38.7999992370605
v847	38.867000579834	116.449996948242	6.40000009536743
v848	38.7000007629395	116.616996765137	6.5
v849	38.4500007629395	116.083000183105	12.1000003814697
v850	38.5830001831055	116.833000183105	7.19999980926514
v851	38.3330001831055	116.833000183105	11.3999996185303
v852	38.1829986572266	116.116996765137	14.8000001907349
v853	38.0830001831055	116.550003051758	13.1999998092651
v854	38.9169998168945	116.916999816895	5.5
v855	38.4830017089844	115.567001342773	18.3999996185303
v856	38.1829986572266	115.182998657227	38.4000015258789
v857	38.9830017089844	117.366996765137	3.70000004768372
v858	38.9830017089844	117.717002868652	5.59999990463257
v859	38.367000579834	117.349998474121	6.59999990463257
v860	38.4169998168945	115.817001342773	13.6000003814697
v861	38.0330009460449	117.233001708984	7.69999980926514
v862	38.1500015258789	117.483001708984	6.09999990463257
v863	37.0670013427734	115.150001525879	31.8999996185303
v864	37.0670013427734	115.032997131348	34
v865	37.5169982910156	115.233001708984	25.2999992370605
v866	38.9830017089844	116.099998474121	10
v867	36.9169998168945	114.866996765137	36
v868	38.0499992370605	117.083000183105	8
v869	38.8330001831055	117.5	4.19999980926514
v870	38.4500007629395	118.416999816895	30.2999992370605
v871	38.8170013427734	121.233001708984	66.6999969482422
v872	38.9000015258789	121.633003234863	93.5
v873	38.0330009460449	115.983001708984	17.5
v874	37.9329986572266	115.199996948242	35.9000015258789
v875	37.7330017089844	115.699996948242	21.8999996185303
v876	37.7999992370605	115.883003234863	20.2000007629395
v877	37.5499992370605	115.567001342773	21.7999992370605
v878	37.367000579834	115.383003234863	27.3999996185303
v879	37.0830001831055	115.532997131348	32
v880	37.3499984741211	115.983001708984	27.3999996185303
v881	37.5169982910156	115.717002868652	24.1000003814697
v882	37.2169990539551	116.067001342773	25.7000007629395
v883	37.867000579834	116.166999816895	18.2999992370605
v884	37.6829986572266	116.300003051758	18.8999996185303
v885	37.1829986572266	116.883003234863	18.2999992370605
v886	37.882999420166	116.532997131348	14.5
v887	37.4329986572266	116.317001342773	21.1000003814697
v888	37.3330001831055	116.567001342773	19.3999996185303
v889	37.6500015258789	116.800003051758	16
v890	37.632999420166	116.400001525879	18.7000007629395
v891	37.1500015258789	116.432998657227	21.2000007629395
v892	38.0330009460449	116.682998657227	12.3000001907349
v893	37.7669982910156	117.583000183105	8.39999961853027
v894	37.6500015258789	117.567001342773	10
v895	37.3330001831055	117.166999816895	16.5
v896	37.5	117.532997131348	11.3000001907349
v897	37.7169990539551	117.182998657227	11.5
v898	36.7330017089844	117.567001342773	68.4000015258789
v899	37.7669982910156	117.383003234863	9.69999980926514
v900	37.1669998168945	117.782997131348	12.3999996185303
v901	37.6829986572266	118.116996765137	6.40000009536743
v902	37.4830017089844	118.233001708984	10.6000003814697
v903	37.867000579834	118.516998291016	5.59999990463257
v904	37.367000579834	118.016998291016	11.3999996185303
v905	37.2669982910156	118.849998474121	7.30000019073486
v906	37.1500015258789	118.133003234863	8.60000038146973
v907	37.0499992370605	118.349998474121	16
v908	37.5999984741211	118.532997131348	9
v909	37.1829986572266	119.932998657227	48.2999992370605
v910	37.9329986572266	120.717002868652	39.7000007629395
v911	37.8170013427734	120.75	31.5
v912	37.617000579834	120.317001342773	3.5
v913	37.3499984741211	120.383003234863	96
v914	37.2999992370605	120.817001342773	169.300003051758
v915	37.5	121.25	32.5999984741211
v916	37.5330009460449	121.400001525879	46.7000007629395
v917	37.382999420166	121.416999816895	10.5
v918	37.4669990539551	122.133003234863	65.4000015258789
v919	37.4000015258789	122.682998657227	46.0999984741211
v920	37.1829986572266	122.032997131348	54.7999992370605
v921	37.1669998168945	122.383003234863	37.5999984741211
v922	36.9830017089844	115.25	33.7000007629395
v923	36.8499984741211	115.483001708984	34.7999992370605
v924	36.8499984741211	115.717002868652	36.7000007629395
v925	36.9500007629395	115.949996948242	33.0999984741211
v926	36.2999992370605	115.150001525879	45.2999992370605
v927	36.4830017089844	115.449996948242	41.5
v928	36.4169998168945	115.949996948242	33
v929	36.132999420166	115.800003051758	40.7999992370605
v930	36.0330009460449	115.583000183105	42.7000007629395
v931	36.5499992370605	115.282997131348	41.2999992370605
v932	36.867000579834	116.266998291016	27
v933	36.9329986572266	116.633003234863	20.6000003814697
v934	36.7830009460449	116.75	22.6000003814697
v935	36.5830001831055	116.217002868652	31
v936	36.3499984741211	116.233001708984	35.5999984741211
v937	36.5999984741211	116.733001708984	41.4000015258789
v938	35.9830017089844	115.866996765137	42.0999984741211
v939	36.2830009460449	116.432998657227	41.5
v940	36.1829986572266	116.782997131348	108.300003051758
v941	36.8170013427734	115.166999816895	36.7000007629395
v942	36.9830017089844	117.116996765137	19.7000007629395
v943	36.9000015258789	117.733001708984	24.1000003814697
v944	36.6829986572266	116.983001708984	51.5999984741211
v945	36.632999420166	117.949996948242	93.6999969482422
v946	36.5169982910156	117.833000183105	200.199996948242
v947	36.25	117.099998474121	1533.69995117188
v948	36.1669998168945	117.150001525879	128.800003051758
v949	36.25	117.650001525879	188.600006103516
v950	36.8170013427734	117.866996765137	44.5999984741211
v951	36.8330001831055	118	32.7999992370605
v952	36.7000007629395	118.467002868652	110.5
v953	36.882999420166	118.717002868652	24.7999992370605
v954	36.9669990539551	117.916999816895	18.1000003814697
v955	36.8499984741211	118.333000183105	47.0999984741211
v956	36.5	118.550003051758	107
v957	36.1829986572266	118.150001525879	304.5
v958	36.7000007629395	118.833000183105	58.2999992370605
v959	36.867000579834	119.400001525879	7.5
v960	36.7669982910156	119.932998657227	49.7999992370605
v961	36.75	119.182998657227	22.2000007629395
v962	36.4169998168945	119.166999816895	63.9000015258789
v963	36.382999420166	119.717002868652	36.4000015258789
v964	35.9830017089844	119.416999816895	95.1999969482422
v965	36.2669982910156	120	12.3999996185303
v966	36.867000579834	120.483001708984	55.2000007629395
v967	36.9329986572266	120.699996948242	30.5
v968	36.1669998168945	120.416999816895	41.9000015258789
v969	36.382999420166	120.467002868652	25.1000003814697
v970	36.0670013427734	120.333000183105	75.5999984741211
v971	36.9000015258789	121.483001708984	32.2000007629395
v972	36.7669982910156	121.166999816895	65.1999969482422
v973	36.2669982910156	121.383003234863	70.5
v974	36.867000579834	122.432998657227	33.7000007629395
v975	35.7000007629395	115.016998291016	52.2000007629395
v976	36.0670013427734	115.182998657227	47.2999992370605
v977	35.9000015258789	115.116996765137	49.0999984741211
v978	35.9169998168945	115.483001708984	47.7999992370605
v979	35.5830001831055	115.5	50.4000015258789
v980	35.5999984741211	115.916999816895	45.5999984741211
v981	35.25	115.432998657227	50
v982	34.9830017089844	116.650001525879	34.2999992370605
v983	35.2830009460449	115.083000183105	58.5999984741211
v984	35.0670013427734	115.583000183105	48.5
v985	35.7999992370605	116.083000183105	39.9000015258789
v986	35.9329986572266	116.449996948242	46.7999992370605
v987	35.7169990539551	116.483001708984	42.0999984741211
v988	35.75	116.800003051758	60.2999992370605
v989	35.4169998168945	116.099998474121	40.5
v990	35.4329986572266	116.583000183105	40.7000007629395
v991	35.5670013427734	116.849998474121	51.0999984741211
v992	35.0999984741211	116.300003051758	36.7999992370605
v993	35.5999984741211	116.983001708984	66.6999969482422
v994	35.4169998168945	117	78.0999984741211
v995	35.6500015258789	117.266998291016	109.900001525879
v996	35.4500007629395	116.432998657227	36.5999984741211
v997	35.9000015258789	117.733001708984	198.100006103516
v998	35.7169990539551	117.916999816895	191.100006103516
v999	35.5	117.616996765137	166.899993896484
v1000	35.117000579834	117.133003234863	65.4000015258789
v1001	35.25	117.949996948242	120.900001525879
v1002	35.7999992370605	118.666999816895	159.5
v1003	35.5499992370605	118.449996948242	113.900001525879
v1004	35.5830001831055	118.833000183105	107.599998474121
v1005	35.0499992370605	118.349998474121	87.9000015258789
v1006	35.25	118.833000183105	97.5999984741211
v1007	35.75	119.199996948242	146.699996948242
v1008	35.882999420166	120	9.19999980926514
v1009	35.382999420166	119.532997131348	13.8000001907349
v1010	35.882999420166	120.849998474121	44.5
v1011	32.5	80.0830001831055	4278
v1012	32.1500015258789	84.4169998168945	4415
v1013	31.382999420166	90.0169982910156	4700
v1014	32.3499984741211	91.0999984741211	4800
v1015	31.4829998016357	92.0670013427734	4507
v1016	30.2830009460449	81.25	3900
v1017	30.9500007629395	88.6330032348633	4670
v1018	30.4829998016357	91.0999984741211	4200
v1019	29.0830001831055	87.5999984741211	4000
v1020	29.6830005645752	89.0999984741211	4000
v1021	29.25	88.8830032348633	3836
v1022	29.4330005645752	90.1669998168945	3809.39990234375
v1023	29.2999992370605	90.9830017089844	3555
v1024	29.6669998168945	91.1330032348633	3648.69995117188
v1025	29.8500003814697	91.7330017089844	3804
v1026	29.0330009460449	91.6829986572266	3741
v1027	29.25	91.7669982910156	3500
v1028	28.1830005645752	85.9670028686523	3810
v1029	28.632999420166	87.0830001831055	4300
v1030	28.9169998168945	89.5999984741211	4040
v1031	28.9669990539551	90.4000015258789	4431.7001953125
v1032	27.9829998016357	91.9499969482422	4280
v1033	28.4169998168945	92.4670028686523	3900
v1034	27.7329998016357	89.0830001831055	4300
v1035	34.2169990539551	92.4329986572266	4533.10009765625
v1036	33.8499984741211	95.5999984741211	4179.10009765625
v1037	32.9000015258789	95.3000030517578	4067.5
v1038	34.132999420166	95.7829971313477	4175
v1039	33.0169982910156	97.0169982910156	3702.60009765625
v1040	34.9169998168945	98.2170028686523	4272.2998046875
v1041	33.7999992370605	97.1330032348633	4431
v1042	32.9830017089844	98.0999984741211	4200
v1043	34.2669982910156	99.1999969482422	4211.10009765625
v1044	34.4669990539551	100.25	3719
v1045	33.9669990539551	99.9000015258789	4050
v1046	33.75	99.6500015258789	3967.5
v1047	34.7330017089844	101.599998474121	3500
v1048	33.4329986572266	101.483001708984	3628.5
v1049	34.5830001831055	102.5	3105.19995117188
v1050	34	102.083000183105	3471.60009765625
v1051	34.0330009460449	102.317001342773	3284.89990234375
v1052	33.5830001831055	102.967002868652	3446.69995117188
v1053	35	102.900001525879	2910
v1054	34.7000007629395	103.349998474121	2810.19995117188
v1055	34.5830001831055	103.5	2485
v1056	34.0670013427734	103.217002868652	2400
v1057	34.8499984741211	104.449996948242	1881.80004882812
v1058	35	104.650001525879	1727.80004882812
v1059	34.4329986572266	104.016998291016	2314.60009765625
v1060	33.7830009460449	104.366996765137	1400
v1061	34.0330009460449	104.383003234863	1753.19995117188
v1062	33.4000015258789	104.916999816895	1079.09997558594
v1063	33.2669982910156	104.233001708984	1406.30004882812
v1064	31.882999420166	93.7829971313477	4022.80004882812
v1065	31.4829998016357	93.7829971313477	3940
v1066	31.4169998168945	95.5999984741211	3800
v1067	32.2000007629395	96.4830017089844	3643.69995117188
v1068	31.2169990539551	96.5999984741211	3810
v1069	32.5330009460449	97.8830032348633	3800
v1070	31.1499996185303	97.1669998168945	3240.69995117188
v1071	31.8330001831055	98.6330032348633	3201.19995117188
v1072	31.617000579834	100	3393.5
v1073	31.2169990539551	98.8330001831055	3260
v1074	32.9329986572266	100.75	3750
v1075	32.2830009460449	100.333000183105	3893.89990234375
v1076	31.3999996185303	100.666999816895	3250
v1077	32.2669982910156	100.983001708984	3283.30004882812
v1078	30.9829998016357	101.116996765137	2957.19995117188
v1079	31.4829998016357	102.067001342773	2168.89990234375
v1080	32.9000015258789	101.699996948242	3275.10009765625
v1081	31.8999996185303	102.233001708984	2664.39990234375
v1082	32.7999992370605	102.550003051758	3462.89990234375
v1083	31	102.349998474121	2369
v1084	31.6830005645752	103.849998474121	1590.09997558594
v1085	30.632999420166	103.666999816895	536
v1086	32.6500015258789	103.567001342773	2827.69995117188
v1087	31.4669990539551	103.583000183105	1325.59997558594
v1088	31.4330005645752	103.166999816895	1887.5
v1089	32.0830001831055	102.983001708984	2000
v1090	31.3330001831055	104.199996948242	589.400024414062
v1091	30.7000007629395	103.833000183105	538.900024414062
v1092	30.9829998016357	103.666999816895	706.700012207031
v1093	30.9829998016357	103.932998657227	587.099975585938
v1094	31.6499996185303	104.416999816895	599.599975585938
v1095	32.9500007629395	104.666999816895	1014.29998779297
v1096	32.4169998168945	104.516998291016	876.5
v1097	31.8330001831055	104.467002868652	677.099975585938
v1098	31.7830009460449	104.733001708984	531.099975585938
v1099	31.4669990539551	104.682998657227	470.799987792969
v1100	31.132999420166	104.182998657227	533.299987792969
v1101	31.1499996185303	104.383003234863	499.200012207031
v1102	31.0330009460449	104.682998657227	423.5
v1103	30.6669998168945	93.2829971313477	4300
v1104	30.75	95.8330001831055	3640
v1105	29.867000579834	95.7669982910156	2750
v1106	30.0499992370605	96.9169998168945	3260
v1107	30	99.0999984741211	2589.19995117188
v1108	30.9330005645752	100.317001342773	3000
v1109	30	100.266998291016	3948.89990234375
v1110	30.882999420166	101.883003234863	1949.69995117188
v1111	30.5	101.483001708984	3449
v1112	30.0330009460449	101.016998291016	2600.89990234375
v1113	30.1499996185303	101.75	3460.80004882812
v1114	30.8169994354248	103.883003234863	559
v1115	30.382999420166	102.817001342773	1009.70001220703
v1116	30.4330005645752	103.800003051758	461
v1117	30.0669994354248	102.766998291016	770.200012207031
v1118	30.1499996185303	102.932998657227	684
v1119	30.0830001831055	103.116996765137	691.299987792969
v1120	30.2000007629395	103.516998291016	508.100006103516
v1121	30.4169998168945	103.483001708984	501.200012207031
v1122	30.6000003814697	103.516998291016	525.5
v1123	30.5499992370605	104.25	515.599975585938
v1124	29.9829998016357	103	627.599975585938
v1125	30.5830001831055	103.916999816895	494.600006103516
v1126	30.2000007629395	103.866996765137	437
v1127	30.8330001831055	104.150001525879	507
v1128	30.9669990539551	104.282997131348	460
v1129	30.6669998168945	104.016998291016	505.899993896484
v1130	30.382999420166	104.550003051758	451.100006103516
v1131	30.8500003814697	104.432998657227	448.399993896484
v1132	30.0170001983643	104.150001525879	436.5
v1133	30.117000579834	104.650001525879	357
v1134	29.1499996185303	92.5830001831055	3260
v1135	29.6669998168945	94.3330001831055	2991.80004882812
v1136	29.2169990539551	94.2170028686523	2950
v1137	29.6669998168945	97.8330001831055	3780
v1138	29.6830005645752	98.5999984741211	3870
v1139	29.0499992370605	100.300003051758	3727.69995117188
v1140	29.9169998168945	102.233001708984	1321.19995117188
v1141	29.7830009460449	102.849998474121	762.5
v1142	30.0499992370605	101.967002868652	2615.69995117188
v1143	29.3500003814697	102.682998657227	795.900024414062
v1144	29.2329998016357	102.349998474121	874.299987792969
v1145	29.9169998168945	103.366996765137	461.600006103516
v1146	30.0170001983643	103.516998291016	496.200012207031
v1147	29.7329998016357	103.599998474121	407.100006103516
v1148	29.8330001831055	103.833000183105	393.799987792969
v1149	29.6000003814697	103.483001708984	446.700012207031
v1150	29.5170001983643	103.333000183105	3047.39990234375
v1151	29.5669994354248	103.75	424.200012207031
v1152	29.2329998016357	103.266998291016	642.200012207031
v1153	29.2000007629395	103.949996948242	387.600006103516
v1154	29.6669998168945	104.067001342773	420.899993896484
v1155	30.0499992370605	103.849998474121	428.5
v1156	29.7670001983643	104.849998474121	375.799987792969
v1157	29.4500007629395	104.432998657227	384.100006103516
v1158	29.5170001983643	104.666999816895	351.100006103516
v1159	29.3500003814697	104.766998291016	352.600006103516
v1160	29.1830005645752	104.983001708984	306.200012207031
v1161	28.6499996185303	97.4670028686523	2050
v1162	28.7169990539551	99.2829971313477	2422.89990234375
v1163	28.9330005645752	99.8000030517578	2842
v1164	28.4829998016357	98.9169998168945	3319
v1165	28.0170001983643	99.7330017089844	3554.19995117188
v1166	27.9330005645752	101.266998291016	2426.5
v1167	29	101.5	2987.30004882812
v1168	28.9500007629395	102.766998291016	1070
v1169	28.5499992370605	102.166999816895	1774
