id,site,lat,lon,is_east,is_city
1125,56489,28.2333333333333,103.633333333333,WC,Urban
1126,56490,28.95,103.9,WC,Urban
1127,56492,28.8,104.6,WC,Urban
1128,56493,28.85,104.966666666667,WC,Urban
1129,56496,28.3166666666667,105.233333333333,EC,Urban
1130,56497,28.1,104.233333333333,WC,Urban
1131,56499,28.3833333333333,104.783333333333,WC,Urban
1132,56533,27.75,98.4,WC,Urban
1133,56543,27.8333333333333,99.4033333333333,WC,Urban
1134,56548,27.1666666666667,99.1116666666667,WC,Rural
1135,56565,27.4333333333333,101.516666666667,WC,Urban
1136,56567,27.3,100.85,WC,Urban
1137,56569,27.4166666666667,102.183333333333,WC,Urban
1138,56571,27.9,102.266666666667,WC,Urban
1139,56575,27.3666666666667,102.55,WC,Urban
1140,56578,27.0666666666667,102.75,WC,Urban
1141,56580,27.7166666666667,102.8,WC,Urban
1142,56582,27.75,103.9,WC,Urban
1143,56584,27.7,103.25,WC,Rural
1144,56585,27.1833333333333,103.533333333333,WC,Urban
1145,56586,27.35,103.716666666667,WC,Urban
1146,56592,28.4333333333333,104.516666666667,WC,Urban
1147,56593,28.5833333333333,104.916666666667,WC,Urban
1148,56594,27.6333333333333,104.05,WC,Urban
1149,56595,27.4166666666667,104.866666666667,WC,Urban
1150,56596,27.85,105.05,EC,Urban
1151,56598,27.1333333333333,104.733333333333,WC,Urban
1152,56641,26.9,98.5033333333333,WC,Urban
1153,56643,25.8666666666667,98.5016666666667,WC,Urban
1154,56645,26.4166666666667,99.2083333333333,WC,Urban
1155,56646,26.5333333333333,99.5083333333333,WC,Urban
1156,56649,26.1,99.5133333333333,WC,Urban
1157,56651,26.85,100.216666666667,WC,Urban
1158,56652,26.6833333333333,100.75,WC,Urban
1159,56654,26.5833333333333,100.183333333333,WC,Rural
1160,56664,26.6333333333333,101.266666666667,WC,Urban
1161,56665,26.6833333333333,101.85,WC,Urban
1162,56666,26.5833333333333,101.716666666667,WC,Urban
1163,56669,26.05,101.666666666667,WC,Urban
1164,56670,26.9166666666667,102.116666666667,WC,Urban
1165,56671,26.65,102.25,WC,Urban
1166,56673,26.9166666666667,102.916666666667,WC,Urban
1167,56675,26.65,102.583333333333,WC,Urban
1168,56684,26.4,103.25,WC,Urban
1169,56688,26.1,103.166666666667,WC,Urban
1170,56691,26.8666666666667,104.283333333333,WC,Urban
1171,56693,26.5833333333333,104.866666666667,WC,Urban
1172,56697,26.2166666666667,104.083333333333,WC,Urban
1173,56739,24.9833333333333,98.3,WC,Urban
1174,56742,25.9,99.2033333333333,WC,Urban
1175,56745,25.6833333333333,99.5116666666667,WC,Urban
1176,56746,25.4666666666667,99.3016666666667,WC,Urban
1177,56748,25.1166666666667,99.1016666666667,WC,Urban
1178,56751,25.7,100.183333333333,WC,Urban
1179,56752,25.8333333333333,100.566666666667,WC,Urban
1180,56755,25.35,100.483333333333,WC,Urban
1181,56756,25.4833333333333,100.583333333333,WC,Urban
1182,56757,25.2666666666667,100.283333333333,WC,Rural
1183,56761,25.7166666666667,101.316666666667,WC,Urban
1184,56763,25.7333333333333,101.866666666667,WC,Rural
1185,56764,25.5333333333333,101.233333333333,WC,Urban
1186,56766,25.3,101.516666666667,WC,Urban
1187,56767,25.1833333333333,101.283333333333,WC,Urban
1188,56768,25.0333333333333,101.55,WC,Urban
1189,56772,25.2333333333333,102.5,WC,Urban
1190,56774,25.5333333333333,102.416666666667,WC,Urban
1191,56775,25.55,102.45,WC,Urban
1192,56777,25.15,102.066666666667,WC,Urban
1193,56778,25,102.65,WC,Urban
1194,56781,25.55,103.266666666667,WC,Urban
1195,56782,25.4166666666667,103.55,WC,Urban
1196,56783,25.5,103.8,WC,Urban
1197,56785,25.35,103.083333333333,WC,Urban
1198,56786,25.5833333333333,103.833333333333,WC,Urban
1199,56788,24.9833333333333,103.616666666667,WC,Urban
1200,56790,25.6833333333333,104.25,WC,Urban
1201,56792,25.7833333333333,104.966666666667,WC,Urban
1202,56793,25.7166666666667,104.466666666667,WC,Urban
1203,56835,24.0666666666667,97.415,WC,Urban
1204,56836,24.7,97.5116666666667,WC,Urban
1205,56838,24,97.5016666666667,WC,Urban
1206,56839,23.7666666666667,98.415,WC,Urban
1207,56840,24.8166666666667,98.1133333333333,WC,Rural
1208,56841,24.6,98.4016666666667,WC,Urban
1209,56842,24.7333333333333,99.1016666666667,WC,Urban
1210,56843,24.8333333333333,99.3116666666667,WC,Urban
1211,56844,24.4333333333333,98.3083333333333,WC,Urban
1212,56846,24.5833333333333,99.51,WC,Urban
1213,56849,24.0333333333333,99.1066666666667,WC,Rural
1214,56851,25.05,100.533333333333,WC,Urban
1215,56854,24.45,100.133333333333,WC,Urban
1216,56856,24.4666666666667,100.866666666667,WC,Urban
1217,56862,24.6833333333333,101.6,WC,Urban
1218,56863,24.9333333333333,102.483333333333,WC,Urban
1219,56867,23.9833333333333,101.116666666667,WC,Urban
1220,56869,24.0666666666667,101.966666666667,WC,Urban
1221,56870,24.65,102.183333333333,WC,Urban
1222,56871,24.65,102.6,WC,Urban
1223,56872,24.95,102.616666666667,WC,Urban
1224,56873,24.6833333333333,102.916666666667,WC,Urban
1225,56875,24.3333333333333,102.55,WC,Urban
1226,56876,24.2833333333333,102.766666666667,WC,Urban
1227,56878,24.1333333333333,102.75,WC,Urban
1228,56879,24.1833333333333,102.916666666667,WC,Urban
1229,56880,24.9166666666667,103.166666666667,WC,Urban
1230,56881,24.75,103.266666666667,WC,Urban
1231,56882,24.9166666666667,102.833333333333,WC,Urban
1232,56883,24.8166666666667,103.983333333333,WC,Urban
1233,56885,24.4,103.45,WC,Urban
1234,56886,24.5333333333333,103.766666666667,WC,Urban
1235,56889,24.05,104.166666666667,WC,Urban
1236,56891,24.9833333333333,104.316666666667,WC,Urban
1237,56898,24.1833333333333,102.4,WC,Urban
1238,56944,23.15,99.11,WC,Urban
1239,56946,23.55,99.2066666666667,WC,Urban
1240,56948,22.6333333333333,99.31,WC,Urban
1241,56949,22.3166666666667,99.31,WC,Urban
1242,56950,23.4666666666667,99.4133333333333,WC,Urban
1243,56951,23.8833333333333,100.083333333333,WC,Urban
1244,56952,23.5,100.7,WC,Urban
1245,56954,22.5666666666667,99.51,WC,Urban
1246,56958,21.9166666666667,100.416666666667,WC,Urban
1247,56959,22,100.783333333333,WC,Urban
1248,56961,23.0333333333333,101.05,WC,Urban
1249,56962,23.4166666666667,101.666666666667,WC,Urban
1250,56964,22.7833333333333,100.966666666667,WC,Urban
1251,56966,23.6,101.983333333333,WC,Urban
1252,56969,21.4666666666667,101.566666666667,WC,Urban
1253,56970,23.7,102.483333333333,WC,Urban
1254,56973,23.6166666666667,102.833333333333,WC,Urban
1255,56975,23.3666666666667,102.433333333333,WC,Rural
1256,56976,23.2333333333333,102.833333333333,WC,Urban
1257,56977,22.5833333333333,101.85,WC,Rural
1258,56978,23,102.416666666667,WC,Urban
1259,56982,23.7,103.283333333333,WC,Urban
1260,56984,23.3833333333333,103.15,WC,Urban
1261,56985,23.3833333333333,103.383333333333,WC,Urban
1262,56986,22.9833333333333,103.683333333333,WC,Urban
1263,56987,22.7833333333333,103.233333333333,WC,Urban
1264,56989,22.5,103.95,WC,Urban
1265,56991,23.6166666666667,104.333333333333,WC,Urban
1266,56992,23.45,104.7,WC,Urban
1267,56994,23.3333333333333,104.283333333333,WC,Urban
1268,56995,23.0333333333333,104.416666666667,WC,Urban
1269,56996,23.1333333333333,104.7,WC,Urban
1270,57001,34.75,105.333333333333,EC,Urban
1271,57002,34.85,105.65,EC,Urban
1272,57003,34.9,106.833333333333,EC,Urban
1273,57004,34.7333333333333,104.883333333333,WC,Urban
1274,57006,34.5833333333333,105.75,EC,Urban
1275,57007,34.1833333333333,105.183333333333,EC,Urban
1276,57008,34.0333333333333,105.3,EC,Urban
1277,57011,34.75,106.15,EC,Urban
1278,57012,34.9833333333333,106.2,EC,Urban
1279,57014,34.5666666666667,105.866666666667,EC,Urban
1280,57016,34.35,107.133333333333,EC,Urban
1281,57020,34.3666666666667,107.4,EC,Urban
1282,57021,34.65,107.133333333333,EC,Urban
1283,57022,34.6833333333333,107.783333333333,EC,Urban
1284,57023,35.0166666666667,108.116666666667,EC,Urban
1285,57024,34.45,107.65,EC,Urban
1286,57025,34.5166666666667,107.383333333333,EC,Urban
1287,57026,34.3666666666667,107.883333333333,EC,Urban
1288,57027,34.2666666666667,107.733333333333,EC,Urban
1289,57028,34.0333333333333,107.316666666667,EC,Urban
1290,57029,34.5,108.483333333333,EC,Urban
1291,57030,34.7,108.15,EC,Urban
1292,57031,34.8166666666667,108.55,EC,Urban
1293,57032,34.1333333333333,108.2,EC,Urban
1294,57033,34.55,108.816666666667,EC,Urban
1295,57034,34.25,108.216666666667,EC,Urban
1296,57035,34.55,108.233333333333,EC,Urban
1297,57037,34.9333333333333,108.983333333333,EC,Urban
1298,57038,34.2833333333333,108.45,EC,Urban
1299,57039,34.0833333333333,108.883333333333,EC,Urban
1300,57040,34.5166666666667,109.083333333333,EC,Urban
1301,57042,34.7833333333333,109.183333333333,EC,Urban
1302,57043,34.8,109.966666666667,EC,Urban
1303,57044,34.4,109.233333333333,EC,Urban
1304,57045,34.5166666666667,109.483333333333,EC,Urban
1305,57046,34.4833333333333,110.083333333333,EC,Rural
1306,57047,34.1666666666667,109.316666666667,EC,Urban
1307,57048,34.4,108.716666666667,EC,Urban
1308,57049,34.5166666666667,109.733333333333,EC,Urban
1309,57051,34.8,111.2,EC,Urban
1310,57052,34.8833333333333,110.45,EC,Urban
1311,57053,34.7,110.716666666667,EC,Urban
1312,57054,34.55,110.233333333333,EC,Urban
1313,57055,34.55,110.083333333333,EC,Urban
1314,57056,34.5333333333333,110.85,EC,Urban
1315,57057,34.1,110.15,EC,Urban
1316,57060,35.1666666666667,111.233333333333,EC,Urban
1317,57061,34.8333333333333,111.2,EC,Urban
1318,57063,34.7666666666667,111.766666666667,EC,Urban
1319,57065,34.55,112.133333333333,EC,Urban
1320,57066,34.4,111.666666666667,EC,Urban
1321,57067,34.05,111.033333333333,EC,Rural
1322,57070,34.7333333333333,112.116666666667,EC,Urban
1323,57071,34.8166666666667,112.433333333333,EC,Urban
1324,57072,34.9166666666667,112.75,EC,Urban
1325,57074,34.4166666666667,112.4,EC,Urban
1326,57075,34.1666666666667,112.866666666667,EC,Urban
1327,57076,34.7333333333333,112.783333333333,EC,Urban
1328,57077,33.7833333333333,111.65,EC,Urban
1329,57078,34.15,112.466666666667,EC,Urban
1330,57079,34.95,113.033333333333,EC,Urban
1331,57080,34.7333333333333,112.966666666667,EC,Urban
1332,57081,34.8,113.433333333333,EC,Urban
1333,57082,34.4666666666667,113.016666666667,EC,Urban
1334,57083,34.7166666666667,113.65,EC,Urban
1335,57085,34.5333333333333,113.333333333333,EC,Urban
1336,57086,34.3833333333333,113.716666666667,EC,Urban
1337,57087,34.2666666666667,113.733333333333,EC,Urban
1338,57088,34.15,113.5,EC,Urban
1339,57089,34.0666666666667,113.933333333333,EC,Urban
1340,57090,34.7166666666667,113.966666666667,EC,Urban
1341,57091,34.7833333333333,114.3,EC,Urban
1342,57093,34.85,114.816666666667,EC,Urban
1343,57094,34.4,114.216666666667,EC,Urban
1344,57095,34.1166666666667,114.15,EC,Urban
1345,57096,34.5333333333333,114.783333333333,EC,Urban
1346,57098,34.0833333333333,114.4,EC,Urban
1347,57099,34.0666666666667,114.85,EC,Urban
1348,57102,33.75,105.716666666667,EC,Urban
1349,57105,33.3333333333333,105.6,EC,Rural
1350,57106,33.3166666666667,106.15,EC,Urban
1351,57110,33.7833333333333,106.083333333333,EC,Urban
1352,57111,33.9166666666667,106.3,EC,Urban
1353,57113,33.9,106.533333333333,EC,Rural
1354,57119,33.1666666666667,106.7,EC,Urban
1355,57123,34.2833333333333,108.066666666667,EC,Urban
1356,57124,33.6333333333333,106.933333333333,EC,Urban
1357,57126,33.2166666666667,107.55,EC,Urban
1358,57127,33.0666666666667,107.033333333333,EC,Urban
1359,57129,32.9833333333333,107.716666666667,EC,Urban
1360,57131,34.4333333333333,108.966666666667,EC,Urban
1361,57132,34.1333333333333,108.583333333333,EC,Urban
1362,57134,33.5166666666667,107.983333333333,EC,Urban
1363,57137,33.3166666666667,108.316666666667,EC,Rural
1364,57140,33.6666666666667,109.116666666667,EC,Urban
1365,57143,33.8666666666667,109.966666666667,EC,Urban
1366,57144,33.4333333333333,109.15,EC,Urban
1367,57153,33.6833333333333,110.333333333333,EC,Urban
1368,57154,33.5333333333333,110.9,EC,Urban
1369,57155,33.55,109.866666666667,EC,Urban
1370,57156,33.3,111.5,EC,Urban
1371,57162,34.1333333333333,112.066666666667,EC,Urban
1372,57169,33.05,111.866666666667,EC,Rural
1373,57173,33.75,112.883333333333,EC,Rural
1374,57175,33.05,112.233333333333,EC,Urban
1375,57176,33.4833333333333,112.416666666667,EC,Urban
1376,57177,33.3333333333333,113.533333333333,EC,Urban
1377,57178,33.1,112.483333333333,EC,Urban
1378,57179,33.2833333333333,113,EC,Urban
1379,57180,33.9833333333333,113.2,EC,Urban
1380,57181,33.8833333333333,113.05,EC,Urban
1381,57182,33.85,113.516666666667,EC,Urban
1382,57183,33.8,113.916666666667,EC,Urban
1383,57184,33.6333333333333,113.3,EC,Urban
1384,57185,33.45,113.583333333333,EC,Rural
1385,57186,33.6,114.05,EC,Urban
1386,57187,33.0666666666667,112.933333333333,EC,Urban
1387,57188,33.3666666666667,114.033333333333,EC,Urban
1388,57189,33.1333333333333,113.95,EC,Urban
1389,57190,33.75,114.4,EC,Urban
1390,57191,34.4833333333333,114.483333333333,EC,Urban
1391,57192,33.7333333333333,114.85,EC,Urban
1392,57193,33.7833333333333,114.516666666667,EC,Urban
1393,57194,33.2833333333333,114.266666666667,EC,Urban
1394,57195,33.6166666666667,114.616666666667,EC,Urban
1395,57196,33.4666666666667,114.866666666667,EC,Urban
1396,57197,32.9666666666667,114.35,EC,Urban
1397,57198,33.5,114.566666666667,EC,Urban
1398,57204,32.5666666666667,105.216666666667,EC,Urban
1399,57206,32.4333333333333,105.85,EC,Urban
1400,57208,32.2833333333333,105.516666666667,EC,Urban
1401,57211,32.8333333333333,106.25,EC,Urban
1402,57213,33,106.933333333333,EC,Urban
1403,57216,32.35,106.833333333333,EC,Urban
1404,57217,32.2333333333333,106.283333333333,EC,Urban
1405,57231,32.5333333333333,108.533333333333,EC,Urban
1406,57232,33.05,108.266666666667,EC,Urban
1407,57233,32.9,108.5,EC,Urban
1408,57237,32.0666666666667,108.033333333333,EC,Urban
1409,57238,32.5333333333333,107.9,EC,Urban
1410,57242,32.85,109.366666666667,EC,Urban
1411,57245,32.7166666666667,109.033333333333,EC,Urban
1412,57247,32.3166666666667,108.9,EC,Urban
1413,57248,32.4,109.333333333333,EC,Urban
1414,57249,32.3166666666667,109.683333333333,EC,Urban
1415,57251,33,110.416666666667,EC,Urban
1416,57253,32.85,110.816666666667,EC,Urban
1417,57254,32.8166666666667,110.116666666667,EC,Urban
1418,57256,32.65,110.783333333333,EC,Urban
1419,57257,32.2333333333333,110.233333333333,EC,Rural
1420,57259,32.0333333333333,110.766666666667,EC,Urban
1421,57260,32.5666666666667,111.516666666667,EC,Urban
1422,57261,33.1166666666667,111.516666666667,EC,Urban
1423,57265,32.4333333333333,111.733333333333,EC,Urban
1424,57268,32.2666666666667,111.616666666667,EC,Urban
1425,57271,32.5166666666667,112.383333333333,EC,Urban
1426,57273,32.6833333333333,112.85,EC,Urban
1427,57274,32.7,112.116666666667,EC,Urban
1428,57278,32,112.083333333333,EC,Urban
1429,57279,32.15,112.75,EC,Urban
1430,57281,32.7,113.3,EC,Urban
1431,57285,32.3833333333333,113.416666666667,EC,Urban
1432,57290,32.9333333333333,113.916666666667,EC,Urban
1433,57292,32.9666666666667,114.633333333333,EC,Urban
1434,57293,32.7333333333333,114.983333333333,EC,Urban
1435,57295,32.6166666666667,114.35,EC,Urban
1436,57296,32.35,114.733333333333,EC,Urban
1437,57297,32.1333333333333,114.05,EC,Urban
1438,57298,32.2166666666667,114.55,EC,Urban
1439,57299,32.0166666666667,114.9,EC,Urban
1440,57303,31.7333333333333,105.916666666667,EC,Rural
1441,57304,31.6666666666667,105.166666666667,EC,Urban
1442,57306,31.5833333333333,105.966666666667,EC,Urban
1443,57307,31.1,105.083333333333,EC,Urban
1444,57308,31.2166666666667,105.383333333333,EC,Urban
1445,57309,30.9833333333333,105.883333333333,EC,Urban
1446,57313,31.8666666666667,106.766666666667,EC,Urban
1447,57314,31.35,106.066666666667,EC,Urban
1448,57315,31.5333333333333,106.4,EC,Urban
1449,57317,31.0333333333333,106.416666666667,EC,Urban
1450,57318,31.0666666666667,106.55,EC,Urban
1451,57320,31.9333333333333,107.216666666667,EC,Urban
1452,57324,31.5833333333333,107.083333333333,EC,Urban
1453,57326,31.3666666666667,107.716666666667,EC,Urban
1454,57328,31.2,107.5,EC,Urban
1455,57329,31.1,107.85,EC,Urban
1456,57333,31.95,108.666666666667,EC,Urban
1457,57338,31.1833333333333,108.416666666667,EC,Urban
1458,57339,30.95,108.683333333333,EC,Urban
1459,57343,31.9,109.533333333333,EC,Urban
1460,57345,31.4,109.616666666667,EC,Urban
1461,57348,31.0166666666667,109.533333333333,EC,Urban
1462,57349,31.0666666666667,109.866666666667,EC,Urban
1463,57351,30.8333333333333,111,EC,Urban
1464,57352,30.8,111,EC,Urban
1465,57355,31.0333333333333,110.366666666667,EC,Urban
1466,57358,30.8333333333333,110.966666666667,EC,Urban
1467,57359,31.35,110.733333333333,EC,Rural
1468,57361,31.8833333333333,111.266666666667,EC,Urban
1469,57362,31.75,110.666666666667,EC,Urban
1470,57363,31.8,111.833333333333,EC,Urban
1471,57368,31.05,111.633333333333,EC,Urban
1472,57370,31.7333333333333,112.216666666667,EC,Urban
1473,57377,31,112.216666666667,EC,Urban
1474,57378,31.1666666666667,112.566666666667,EC,Urban
1475,57381,31.6166666666667,113.333333333333,EC,Urban
1476,57385,31.6166666666667,113.816666666667,EC,Urban
1477,57386,31.25,114,EC,Urban
1478,57387,31,113.133333333333,EC,Urban
1479,57388,31.2666666666667,113.7,EC,Urban
1480,57389,31.0333333333333,113.75,EC,Urban
1481,57390,31.8,114.066666666667,EC,Urban
1482,57395,31.5666666666667,114.116666666667,EC,Urban
1483,57396,31.6333333333333,114.85,EC,Urban
1484,57398,31.2833333333333,114.616666666667,EC,Urban
1485,57399,31.1333333333333,114.95,EC,Urban
1486,57401,30.8666666666667,105.366666666667,EC,Urban
1487,57402,30.7666666666667,105.7,EC,Urban
1488,57405,30.5,105.55,EC,Urban
1489,57407,30.2833333333333,105.033333333333,EC,Urban
1490,57408,30.1166666666667,105.35,EC,Urban
1491,57409,30.1833333333333,105.8,EC,Urban
1492,57411,30.7833333333333,106.1,EC,Urban
1493,57413,30.85,106.966666666667,EC,Rural
1494,57414,30.5166666666667,106.45,EC,Urban
1495,57415,30.5333333333333,106.633333333333,EC,Urban
1496,57416,30.3333333333333,106.933333333333,EC,Urban
1497,57417,30.35,106.283333333333,EC,Urban
1498,57420,30.75,107.183333333333,EC,Urban
1499,57425,30.3333333333333,107.333333333333,EC,Urban
1500,57426,30.6833333333333,107.8,EC,Urban
1501,57431,30.8333333333333,108.35,EC,Urban
1502,57432,30.7666666666667,108.4,EC,Urban
1503,57437,30.3,108.033333333333,EC,Urban
1504,57438,29.9833333333333,108.116666666667,EC,Urban
1505,57439,30.2833333333333,108.933333333333,EC,Urban
1506,57445,30.6,109.716666666667,EC,Urban
1507,57447,30.2833333333333,109.466666666667,EC,Urban
1508,57453,30.7666666666667,111.316666666667,EC,Urban
1509,57458,30.2,110.666666666667,EC,Rural
1510,57460,30.8166666666667,111.783333333333,EC,Urban
1511,57461,30.7333333333333,111.366666666667,EC,Urban
1512,57462,30.8666666666667,111.083333333333,EC,Urban
1513,57464,30.4666666666667,111.183333333333,EC,Urban
1514,57465,30.3833333333333,111.45,EC,Urban
1515,57466,30.4333333333333,111.75,EC,Urban
1516,57469,30.1833333333333,111.766666666667,EC,Urban
1517,57475,30.4,112.9,EC,Urban
1518,57476,30.35,112.15,EC,Urban
1519,57477,30.0666666666667,112.216666666667,EC,Urban
1520,57481,30.95,113.566666666667,EC,Urban
1521,57482,30.9,113.95,EC,Urban
1522,57483,30.6666666666667,113.133333333333,EC,Urban
1523,57485,30.2833333333333,113.466666666667,EC,Urban
1524,57486,30.65,113.85,EC,Urban
1525,57489,30.5833333333333,114,EC,Urban
1526,57491,30.8666666666667,114.4,EC,Rural
1527,57492,30.8333333333333,114.833333333333,EC,Urban
1528,57493,30.35,114.333333333333,EC,Urban
1529,57494,30.6,114.05,EC,Urban
1530,57495,30.6666666666667,114.883333333333,EC,Urban
1531,57496,30.3666666666667,114.866666666667,EC,Urban
1532,57498,30.4333333333333,114.9,EC,Urban
1533,57499,30.0666666666667,114.883333333333,EC,Urban
1534,57502,29.7,105.7,EC,Urban
1535,57503,29.6166666666667,105.116666666667,EC,Urban
1536,57505,29.4166666666667,105.583333333333,EC,Urban
1537,57506,29.3666666666667,105.9,EC,Urban
1538,57507,29.3333333333333,105.3,EC,Urban
1539,57509,28.95,106.933333333333,EC,Urban
1540,57510,29.85,106.066666666667,EC,Urban
1541,57511,29.85,106.45,EC,Urban
1542,57512,29.9666666666667,106.283333333333,EC,Urban
1543,57513,29.7333333333333,106.616666666667,EC,Urban
1544,57514,29.5833333333333,106.216666666667,EC,Urban
1545,57516,29.5833333333333,106.466666666667,EC,Urban
1546,57517,29.2833333333333,106.25,EC,Urban
1547,57518,29.3333333333333,106.5,EC,Urban
1548,57519,29.1666666666667,107.116666666667,EC,Urban
1549,57520,29.8333333333333,107.066666666667,EC,Urban
1550,57522,29.7333333333333,107.266666666667,EC,Urban
1551,57523,29.85,107.733333333333,EC,Urban
1552,57525,29.3166666666667,107.75,EC,Urban
1553,57536,29.5333333333333,108.783333333333,EC,Urban
1554,57537,29.3,108.166666666667,EC,Urban
1555,57540,29.6833333333333,109.15,EC,Rural
1556,57541,30,109.483333333333,EC,Urban
1557,57543,29.9,110.033333333333,EC,Urban
1558,57544,29.4666666666667,109.45,EC,Urban
1559,57545,29.5333333333333,109.416666666667,EC,Urban
1560,57554,29.4,110.166666666667,EC,Urban
1561,57558,29.1333333333333,110.466666666667,EC,Urban
1562,57562,29.5833333333333,111.366666666667,EC,Urban
1563,57564,29.4333333333333,111.133333333333,EC,Urban
1564,57565,29.6666666666667,111.733333333333,EC,Urban
1565,57566,29.45,111.65,EC,Urban
1566,57571,29.7,112.4,EC,Urban
1567,57573,29.8333333333333,112.9,EC,Urban
1568,57574,29.3666666666667,112.4,EC,Urban
1569,57575,29.5166666666667,112.55,EC,Urban
1570,57577,29.4,112.166666666667,EC,Urban
1571,57581,29.8166666666667,113.45,EC,Urban
1572,57582,29.7166666666667,113.883333333333,EC,Urban
1573,57583,29.9166666666667,113.966666666667,EC,Urban
1574,57584,29.3833333333333,113.083333333333,EC,Urban
1575,57585,29.4833333333333,113.45,EC,Urban
1576,57586,29.5333333333333,114.033333333333,EC,Urban
1577,57589,29.2666666666667,113.883333333333,EC,Urban
1578,57590,29.85,114.366666666667,EC,Urban
1579,57595,29.6,114.5,EC,Urban
1580,57596,29.6333333333333,114.2,EC,Urban
1581,57598,29.0333333333333,114.583333333333,EC,Urban
1582,57600,28.7166666666667,105.066666666667,EC,Urban
1583,57603,28.8166666666667,105.833333333333,EC,Urban
1584,57604,28.7833333333333,105.383333333333,EC,Urban
1585,57605,28.0333333333333,105.816666666667,EC,Urban
1586,57606,28.1333333333333,106.833333333333,EC,Urban
1587,57608,28.1666666666667,105.433333333333,EC,Urban
1588,57609,28.5833333333333,105.7,EC,Urban
1589,57612,29,106.65,EC,Urban
1590,57614,28.3333333333333,106.216666666667,EC,Urban
1591,57623,28.8833333333333,107.6,EC,Urban
1592,57625,28.55,107.45,EC,Urban
1593,57633,28.8166666666667,108.766666666667,EC,Urban
1594,57634,28.5166666666667,107.883333333333,EC,Urban
1595,57635,28.45,108.983333333333,EC,Urban
1596,57636,28.5666666666667,108.5,EC,Urban
1597,57637,28.25,108.1,EC,Urban
1598,57640,28.5833333333333,109.45,EC,Urban
1599,57642,28.7,109.65,EC,Urban
1600,57643,29,109.833333333333,EC,Urban
1601,57646,28.6166666666667,109.95,EC,Rural
1602,57647,28.15,109.183333333333,EC,Rural
1603,57649,28.2333333333333,109.683333333333,EC,Urban
1604,57655,28.4666666666667,110.4,EC,Urban
1605,57657,28.2166666666667,110.2,EC,Urban
1606,57658,28.0166666666667,110.2,EC,Urban
1607,57661,28.9166666666667,111.483333333333,EC,Urban
1608,57662,29.1166666666667,111.683333333333,EC,Urban
1609,57663,28.9166666666667,111.95,EC,Urban
1610,57666,28.5166666666667,112.133333333333,EC,Urban
1611,57669,28.3833333333333,111.216666666667,EC,Urban
1612,57671,28.85,112.366666666667,EC,Urban
1613,57673,28.6833333333333,112.883333333333,EC,Urban
1614,57674,28.5666666666667,112.383333333333,EC,Urban
1615,57678,28.25,112.55,EC,Urban
1616,57679,28.1166666666667,112.783333333333,EC,Urban
1617,57680,28.8,113.066666666667,EC,Urban
1618,57682,28.7166666666667,113.566666666667,EC,Rural
1619,57687,28.2166666666667,112.916666666667,EC,Urban
1620,57688,28.15,113.633333333333,EC,Urban
1621,57694,28.5333333333333,114.383333333333,EC,Urban
1622,57696,28.4,114.783333333333,EC,Urban
1623,57698,28.1166666666667,114.45,EC,Urban
1624,57699,28.2333333333333,114.916666666667,EC,Urban
1625,57707,27.3,105.283333333333,EC,Urban
1626,57708,27.15,105.6,EC,Urban
1627,57710,27.8,106.4,EC,Urban
1628,57712,27.7333333333333,106.95,EC,Urban
1629,57713,27.7,106.883333333333,EC,Urban
1630,57714,27.4666666666667,106.233333333333,EC,Urban
1631,57717,27.5333333333333,106.833333333333,EC,Urban
1632,57718,27.1,106.716666666667,EC,Urban
1633,57719,27.0666666666667,106.966666666667,EC,Urban
1634,57720,27.8833333333333,107.166666666667,EC,Urban
1635,57722,27.7666666666667,107.466666666667,EC,Urban
1636,57723,27.9833333333333,107.716666666667,EC,Urban
1637,57728,27.0666666666667,107.466666666667,EC,Urban
1638,57729,27.2333333333333,107.883333333333,EC,Urban
1639,57731,27.95,108.25,EC,Urban
1640,57732,28.0166666666667,108.4,EC,Urban
1641,57734,27.5666666666667,108.233333333333,EC,Urban
1642,57735,27.1833333333333,108.816666666667,EC,Urban
1643,57736,27.7,108.85,EC,Urban
1644,57737,27.0333333333333,108.116666666667,EC,Urban
1645,57738,27.05,108.416666666667,EC,Urban
1646,57739,27.2333333333333,108.916666666667,EC,Urban
1647,57740,27.95,109.6,EC,Urban
1648,57741,27.7166666666667,109.183333333333,EC,Urban
1649,57743,27.8833333333333,109.8,EC,Urban
1650,57744,27.3666666666667,109.166666666667,EC,Urban
1651,57745,27.45,109.683333333333,EC,Urban
1652,57749,27.5666666666667,110,EC,Urban
1653,57752,27.9166666666667,110.6,EC,Urban
1654,57754,27.35,110.15,EC,Urban
1655,57758,27.0666666666667,110.583333333333,EC,Urban
1656,57760,27.7,111.433333333333,EC,Urban
1657,57761,27.75,111.3,EC,Urban
1658,57762,27.6833333333333,111.7,EC,Urban
1659,57763,27.6833333333333,112,EC,Urban
1660,57766,27.1833333333333,111.45,EC,Urban
1661,57767,27.1166666666667,111,EC,Urban
1662,57768,27.3166666666667,111.45,EC,Urban
1663,57769,27.2333333333333,111.733333333333,EC,Urban
1664,57771,27.9333333333333,112.533333333333,EC,Urban
1665,57772,27.75,112.5,EC,Urban
1666,57773,27.8833333333333,112.833333333333,EC,Urban
1667,57774,27.45,112.166666666667,EC,Urban
1668,57776,27.3,112.7,EC,Rural
